SampleSize,Set,Memory_Percentage,Failure_Percentage
110,9,0.911765,0.03125
110,9,0.863636,0
110,9,0.84375,0
110,9,0.787879,0.969662
110,9,0.791667,0
110,9,0.828571,0
110,9,0.791667,0.05
110,9,0.825,0
110,9,0.833333,0.0384615
110,9,0.897436,0
110,9,0.916667,0
110,9,0.777778,0.0454545
110,9,0.75,0
110,9,0.6,0
110,9,0.833333,0
110,9,0.75,0
110,9,0.7,0
110,9,0.787879,0
110,9,0.771429,0
110,9,0.771429,0.1
110,9,0.666667,0.0588235
110,9,0.837838,0.03125
110,9,1,0
110,10,0.736842,0.0666667
110,10,0.764706,0
110,10,1,0
110,10,0.809524,0
110,10,0.833333,0
110,10,0.827586,0.0769231
110,10,0.857143,0
110,10,0.75,0
110,10,0.782609,0
110,10,0.862069,0
110,10,0.869565,0.047619
110,10,0.818182,0
110,10,0.8,0
110,10,0.827586,0
110,10,NA,NA
110,10,0.714286,0
110,10,1,0
110,10,0.730769,0
110,10,0.923077,0
110,10,0.882353,0.0322581
110,10,0.896552,0
110,10,0.8,0.030303
110,10,0.826087,0
110,10,1,0
110,10,0.727273,0
110,10,0.806452,0
110,10,0.78125,0
110,10,0.8,0
110,10,0.782609,0.0526316
110,10,0.777778,0
110,10,0.757576,0.0384615
110,10,0.818182,0
110,10,0.875,0
110,10,0.833333,0
110,10,0.864865,0.0588235
110,10,0.818182,0.0357143
110,10,0.818182,0
110,10,0.772727,0
110,10,0.914286,0.030303
110,10,0.884615,0
110,10,0.75,0
110,10,0.866667,0.037037
110,10,0.777778,0.0454545
110,10,0.8125,0
110,10,0.852941,0
110,10,0.827586,0
110,10,0.6,0
110,10,0.846154,0.0294118
110,10,0.833333,0
110,10,0.6,0
110,10,0.85,0
110,10,0.8,0
110,10,0.76,0.05
110,10,0.857143,0.04
110,10,0.78125,0.0740741
110,10,0.722222,0
110,10,0.909091,0
110,10,0.857143,0
110,10,0.909091,0.0909091
110,10,0.695652,0
110,10,0.774194,0
110,10,0.891892,0
110,10,0.885714,0
110,10,0.846154,0
110,10,0.730769,0
110,10,0.818182,0
110,10,0.837838,0
110,10,0.807692,0
110,10,0.666667,0
110,10,0.888889,0
110,10,0.84375,0
110,10,0.848485,0
110,10,0.862069,0
110,10,0.764706,0
110,10,0.857143,0
110,10,0.842105,0
110,10,0.833333,0
110,10,0.730769,0
110,10,0.941176,0
110,10,0.818182,0
110,10,0.863636,0
110,10,0.833333,0
110,10,0.875,0.0344828
110,10,0.852941,0.0333333
110,10,0.833333,0
110,10,0.833333,0
110,10,0.888889,0
110,10,0.83871,0
110,10,0.791667,0
110,10,0.888889,0.030303
110,10,0.8,0
110,10,0.764706,0.0714286
110,10,0.833333,0
110,10,0.806452,0.0384615
110,10,0.730769,0.05
110,10,0.833333,0
110,10,0.826087,0
110,10,0.827586,0
110,10,0.9,0
110,10,0.333333,0.333333
110,10,0.892857,0
110,10,0.772727,0
110,10,0.84375,0
110,10,0.807692,0.0454545
110,10,0.857143,0.933775
110,10,0.923077,0
110,10,0.882353,0
110,10,0.692308,0
110,10,NA,NA
110,10,0.8,0
110,11,0.631579,0.0769231
110,11,0.75,0
110,11,0.88,0.0434783
110,11,0.833333,0
110,11,0.787879,0
110,11,0.903226,0
110,11,0.75,0
110,11,0.846154,0
110,11,0.805556,0.0645161
110,11,0.931034,0
110,11,0.810811,0
110,11,0.72,0
110,11,0.84375,0.0357143
110,11,0.928571,0
110,11,0.925926,0
110,11,0.85,0
110,11,0.75,0
110,11,0.851852,0.0416667
110,11,0.842105,0
110,11,0.8125,0
110,11,NA,NA
110,11,0.75,0
110,11,0.868421,0
110,11,0.848485,0.0666667
110,11,0.857143,0
110,11,0.785714,0.0434783
110,11,0.742857,0.037037
110,11,0.705882,0
110,11,0.741935,0.08
110,11,0.571429,0
110,11,0.6,0
110,11,0.833333,0
110,11,0.794118,0.0357143
110,11,0.8,0.04
110,11,0.882353,0.0322581
110,11,0.636364,0
110,11,0.75,0.0454545
110,11,0.741935,0
110,11,0.894737,0
110,11,1,0
110,11,0.833333,0.0322581
110,11,0.777778,0
110,11,NA,NA
110,11,0.775,0.0606061
110,11,0.894737,0
110,11,0.705882,0.142857
110,11,0.857143,0.04
110,11,0.769231,0
110,11,0.8,0
110,11,0.736842,0
110,11,0.705882,0
110,11,0.8125,0
110,11,0.774194,0.2
110,11,0.875,0
110,11,0.787879,0.037037
110,11,0.76,0.05
110,11,0.878049,0.027027
110,11,0.9,0
110,11,0.736842,0
110,11,0.882353,0
110,11,0.923077,0
110,11,0.842105,0
110,11,0.85,0
110,11,1,0
110,11,0.73913,0
110,11,0.870968,0
110,11,0.846154,0
110,11,0.896552,0
110,11,0.761905,0.111111
110,11,0.722222,0
110,11,0.791667,0
110,11,0.777778,0.0344828
110,11,0.791667,0
110,11,0.791667,0
110,11,0.809524,0
110,11,0.775,0
110,11,0.333333,0
110,11,0.8125,0.0714286
110,11,0.862069,0
110,11,0.9,0
110,11,0.916667,0
110,11,0.842105,0
110,11,0.90625,0
110,11,0.814815,0.153846
110,11,0.833333,0
110,11,0.827586,0
110,11,0.857143,0
110,11,0.863636,0
110,11,0.846154,0
110,11,0.882353,0
110,11,0.846154,0
110,11,0.777778,0
110,11,0.878788,0
110,11,0.863636,0
110,11,NA,NA
110,11,0.821429,0.0416667
110,11,0.83871,0
110,11,0.5,0
110,11,0.857143,0
110,11,0.875,0
110,11,1,0
110,11,1,0
110,11,0.875,0
110,11,0.870968,0
110,11,0.764706,0
110,11,0.666667,0
110,11,0.809524,0
110,11,0.851852,0
110,11,0.6,0
110,11,0.869565,0
110,12,0.827586,0
110,12,0.84375,0
110,12,0.709677,0
110,12,0.666667,0
110,12,0,NA
110,12,0.769231,0.047619
110,12,0.821429,0.148148
110,12,0.666667,0
110,12,0.894737,0
110,12,0.857143,0
110,12,0.8,0
110,12,0.794872,0
110,12,0.837838,0.03125
110,12,0.705882,0
110,12,0.875,0
110,12,0.689655,0.047619
110,12,0.842105,0
110,12,0.857143,0
110,12,0.578947,0
110,12,0.764706,0
110,12,0.882353,0.0322581
110,12,0.85,0
110,12,0.857143,0.04
110,12,0.866667,0
110,12,0.875,0
110,12,0.888889,0
110,12,0.826087,0
110,12,0.882353,0
110,12,0.814815,0
110,12,0.846154,0
110,12,0.6875,0
110,12,0.8125,0
110,12,0.894737,0
110,12,0.862069,0
110,12,0.861111,0
110,12,0.903226,0
110,12,0.837838,0.03125
110,12,0.888889,0
110,12,0.740741,0.047619
110,12,0.903226,0
110,12,0.848485,0.0344828
110,12,0.846154,0
110,12,0.882353,0
110,12,0.904762,0
110,12,0.761905,0
110,12,0.909091,0
110,12,0.805556,0
110,12,0.8,0
110,12,0.914286,0
110,12,0.837838,0
110,12,0.851852,0
110,12,1,0
110,12,0.861111,0
110,12,0.83871,0
110,12,0.78125,0
110,12,0.918919,0.0285714
110,12,0.772727,0
110,12,0.642857,0
110,12,0.848485,0
110,12,0.833333,0
110,12,0.904762,0
110,12,0.827586,0
110,12,0.823529,0
110,12,0.878788,0
110,12,0.875,0
110,12,0.892857,0
110,12,0.8125,0.0714286
110,12,0.73913,0
110,12,NA,NA
110,12,0.851852,0.0416667
110,12,0.851852,0
110,12,0.833333,0
110,12,0.772727,0
110,12,0.857143,0
110,12,0.842105,0
110,12,0.878788,0
110,12,0.866667,0.037037
110,12,0.9,0
110,12,0.733333,0.0833333
110,12,0.83871,0
110,12,0.727273,0.157895
110,12,0.857143,0
110,12,0.828571,0
110,12,1,0
110,12,0.820513,0
110,12,0.870968,0.0689655
110,12,0.857143,0
110,12,0.884615,0
110,12,0.828571,0.0333333
110,12,0.821429,0
110,12,0.666667,0
110,12,0.83871,0.0714286
110,12,0.703704,0
110,12,0.818182,0
110,12,0.793103,0
110,12,0.870968,0
110,12,0.837838,0
110,12,0.842105,0
110,12,0.758621,0
110,12,0.741935,0.0416667
110,12,0.882353,0
110,12,0.777778,0
110,12,0.862069,0
110,12,0.6875,0.0833333
110,12,0.823529,0
110,12,0.875,0
110,12,0.885714,0
110,12,0.88,0
110,12,0.852941,0.0645161
110,12,0.756757,0.0666667
110,13,0.84375,0
110,13,0.857143,0
110,13,0.764706,0
110,13,0.25,0
110,13,0.8,0.030303
110,13,0.615385,0.111111
110,13,0.916667,0.0434783
110,13,0.863636,0
110,13,0.833333,0
110,13,0.846154,0
110,13,0.806452,0.107143
110,13,0.888889,0
110,13,0.814815,0
110,13,0.809524,0.0555556
110,13,0.869565,0
110,13,0.857143,0
110,13,0.785714,0
110,13,0.8,0
110,13,0.756757,0
110,13,0.833333,0
110,13,NA,NA
110,13,0.888889,0
110,13,0.771429,0.0357143
110,13,0.944444,0
110,13,0.818182,0
110,13,0.833333,0.0740741
110,13,0.820513,0.030303
110,13,0.846154,0
110,13,0.823529,0
110,13,0.666667,0.0769231
110,13,1,0
110,13,0.864865,0
110,13,0.864865,0.030303
110,13,0.931034,0
110,13,0.774194,0.04
110,13,0.8,0
110,13,0.782609,0
110,13,0.846154,0
110,13,0.804878,0
110,13,0.787879,0.0714286
110,13,0.851852,0
110,13,0.892857,0
110,13,0.870968,0
110,13,0.928571,0
110,13,0.833333,0
110,13,0.6,0
110,13,0.818182,0
110,13,0.88,0
110,13,0.848485,0.0344828
110,13,0.870968,0
110,13,0.84375,0.0357143
110,13,0.805556,0
110,13,0.806452,0.0384615
110,13,0.84375,0
110,13,0.885714,0
110,13,0.870968,0
110,13,0.85,0
110,13,0.868421,0
110,13,0.789474,0
110,13,0.933333,0
110,13,0.777778,0.0454545
110,13,1,0
110,13,0.782609,0.0526316
110,13,0.866667,0
110,13,0.692308,0
110,13,0.793103,0
110,13,0.666667,0
110,13,0.791667,0.05
110,13,0.909091,0
110,13,0.875,0
110,13,0.75,0
110,13,0.821429,0
110,13,0.916667,0
110,13,0.857143,0
110,13,0.785714,0.0434783
110,13,0.791667,0
110,13,0.891892,0.0294118
110,13,0.444444,0
110,13,0.823529,0
110,13,0.75,0.04
110,13,1,0
110,13,0.818182,0.0526316
110,13,0.851852,0
110,13,0.826087,0
110,13,0.774194,0
110,13,0.818182,0.0526316
110,13,0.857143,0
110,13,0.852941,0
110,13,0.807692,0.0454545
110,13,0.833333,0
110,13,0.866667,0
110,13,0.758621,0
110,13,1,0
110,13,0.878788,0
110,13,0.925,0
110,13,0.851852,0
110,13,0.794118,0
110,13,0.807692,0.0454545
110,13,0.884615,0
110,13,0.777778,0
110,13,0.75,0
110,13,0.782609,0
110,13,0.428571,0
110,13,0.863636,0
110,13,0.911765,0
110,13,0.807692,0
110,13,0.73913,0.32
110,13,0.833333,0.0322581
110,13,0.741935,0
110,13,0.894737,0
110,14,0.833333,0.324324
110,14,0.818182,0.0526316
110,14,0.666667,0
110,14,NA,NA
110,14,0.875,0
110,14,0.848485,0
110,14,0.866667,0.0714286
110,14,0.896552,0
110,14,0.789474,0
110,14,0.75,0
110,14,0.772727,0
110,14,0.96,0
110,14,0.777778,0
110,14,0.789474,0.0625
110,14,0.815789,0
110,14,0.714286,0
110,14,0.875,0
110,14,0.909091,0.047619
110,14,0.869565,0
110,14,0.848485,0
110,14,0.833333,0.0909091
110,14,0.692308,0
110,14,0.8,0
110,14,0.771429,0.875576
110,14,0.793103,0
110,14,0.8,0
110,14,0.888889,0
110,14,0.903226,0.0344828
110,14,0.833333,0
110,14,0.84375,0
110,14,0.736842,0
110,14,0.833333,0
110,14,0.741935,0
110,14,0.956522,0
110,14,0.857143,0.1
110,14,0.88,0.0434783
110,14,NA,NA
110,14,0.791667,0
110,14,0.84,0.0454545
110,14,0.791667,0
110,14,0.884615,0
110,14,0.852941,0
110,14,0.84375,0.0689655
110,14,0.75,0
110,14,0,NA
110,14,0.821429,0
110,14,0.777778,0.0666667
110,14,0.833333,0
110,14,0.777778,0
110,14,0.88,0.0434783
110,14,0.789474,0
110,14,0.818182,0.1
110,14,0.8125,0
110,14,0.825,0
110,14,0.636364,0.125
110,14,0.823529,0.0666667
110,14,0.851852,0
110,14,0.911765,0
110,14,0.787879,0
110,14,0.925926,0
110,14,0.736842,0
110,14,0.814815,0
110,14,0.9,0
110,14,1,0
110,14,0.782609,0
110,14,0.8125,0
110,14,0.8,0
110,14,0.888889,0
110,14,0.75,0.0454545
110,14,0.864865,0
110,14,0.909091,0
110,14,0.807692,0.0454545
110,14,0.810811,0.0322581
110,14,NA,NA
110,14,0.8,0.047619
110,14,0.681818,0.0625
110,14,0.954545,0
110,14,0.84375,0
110,14,0.826087,0
110,14,0.777778,0
110,14,0.821429,0
110,14,0.84,0
110,14,0.806452,0
110,14,0.884615,0
110,14,0.884615,0
110,14,0.864865,0
110,14,0.763158,0
110,14,NA,NA
110,14,0.842105,0.030303
110,14,0.913043,0
110,14,0.833333,0
110,14,0.810811,0
110,14,0.8,0
110,14,0.875,0
110,14,0.806452,0
110,14,1,0
110,14,0.823529,0.0666667
110,14,0.75,0
110,14,0.8,0
110,14,0.827586,0
110,14,0.911765,0
110,14,0.846154,0.0434783
110,14,0.794872,0
110,14,0.666667,0
110,14,0.764706,0
110,14,0.833333,0
110,14,0.741935,0
110,14,0.857143,0
110,14,0.827586,0
110,14,0.774194,0
110,15,0.785714,0
110,15,0.885714,0
110,15,0.761905,0.0588235
110,15,0.828571,0.0645161
110,15,0.5,0
110,15,0.866667,0
110,15,0.84,0
110,15,0.793103,0
110,15,0.95,0
110,15,0.791667,0
110,15,0.6,0
110,15,0.709677,0
110,15,0.869565,0
110,15,0.766667,0
110,15,0.897436,0
110,15,0.733333,0.0833333
110,15,0.75,0.0454545
110,15,0.733333,0.0833333
110,15,0.805556,0.0333333
110,15,0.758621,0
110,15,0.894737,0
110,15,0.681818,0.0625
110,15,0.869565,0
110,15,1,0.166667
110,15,0.818182,0
110,15,0.8,0
110,15,NA,NA
110,15,0.88,0
110,15,0.878788,0
110,15,0.833333,0
110,15,0.852941,0
110,15,0.75,0
110,15,0.888889,0
110,15,0.828571,0
110,15,0.857143,0
110,15,0.827586,0
110,15,0.857143,0
110,15,0.882353,0
110,15,0.8,0
110,15,NA,NA
110,15,0.787879,0.037037
110,15,0.727273,0
110,15,1,0
110,15,0.861111,0
110,15,0.785714,0.0294118
110,15,0.666667,0
110,15,0.705882,0
110,15,0.833333,0
110,15,0.878788,0.0333333
110,15,0.833333,0
110,15,0.88,0
110,15,0.8,0.04
110,15,0.826087,0
110,15,1,0
110,15,0.884615,0
110,15,0.862069,0.0384615
110,15,0.878788,0
110,15,0.75,0
110,15,0.666667,0
110,15,0.820513,0
110,15,0.852941,0.0333333
110,15,0.857143,0
110,15,0.95,0
110,15,0.909091,0
110,15,0.852941,0.0333333
110,15,0.806452,0
110,15,0.742857,0.0714286
110,15,0.945946,0
110,15,0.88,0
110,15,0.902439,0
110,15,0.8,0.047619
110,15,0.888889,0.04
110,15,0.862069,0
110,15,0.684211,0
110,15,0.875,0
110,15,0.862069,0
110,15,0.857143,0
110,15,0.777778,0
110,15,0.942857,0.0294118
110,15,0.806452,0
110,15,0.891892,0
110,15,0.772727,0
110,15,0.931034,0
110,15,0.827586,0.04
110,15,0.826087,0
110,15,0.714286,0
110,15,0.833333,0.0322581
110,15,0.75,0
110,15,0.866667,0
110,15,0.846154,0.0434783
110,15,0.921053,0
110,15,0.722222,0
110,15,0.8,0
110,15,0.333333,0
110,15,0.818182,0
110,15,0.866667,0
110,15,0.852941,0
110,15,0.8,0
110,15,0.903226,0
110,15,1,0
110,15,0.764706,0.0714286
110,15,0.933333,0.0666667
110,15,0.851852,0
110,15,0.864865,0
110,15,0.85,0
110,15,NA,NA
110,15,0.777778,0
110,15,0.76,0
110,15,0.85,0
110,15,0.73913,0
110,16,0.777778,0
110,16,0.83871,0.037037
110,16,0.864865,0.030303
110,16,0.703704,0.24
110,16,0.791667,0
110,16,0.72,0
110,16,0.862069,0
110,16,0.72,0
110,16,0.787879,0
110,16,1,0
110,16,0.83871,0
110,16,0.857143,0
110,16,0.666667,0.12
110,16,0.810811,0
110,16,0.764706,0
110,16,0.833333,0
110,16,0.833333,0
110,16,0.777778,0
110,16,0.823529,0
110,16,0.852941,0.0333333
110,16,0.75,0
110,16,0.764706,0
110,16,0.857143,0
110,16,0.666667,0
110,16,0.828571,0
110,16,0.818182,0
110,16,0.73913,0
110,16,0.740741,0
110,16,0.769231,0.0322581
110,16,0.757576,0
110,16,0.777778,0
110,16,0.820513,0.0588235
110,16,0.75,0
110,16,0.818182,0.0526316
110,16,0.783784,0.0333333
110,16,0.833333,0
110,16,0.861111,0
110,16,0.870968,0
110,16,1,0
110,16,NA,NA
110,16,0.769231,0
110,16,0.851852,0
110,16,0.571429,0
110,16,0.846154,0
110,16,0.8,0.0769231
110,16,0.909091,0.0322581
110,16,0.851852,0
110,16,0.823529,0
110,16,0.85,0.0555556
110,16,0.75,0
110,16,0.84,0.0454545
110,16,0.852941,0.09375
110,16,0.72,0
110,16,0.777778,0
110,16,0.794872,0.03125
110,16,0.764706,0
110,16,0.821429,0
110,16,0.837838,0
110,16,0.92,0
110,16,0.8,0
110,16,0.896552,0
110,16,0.870968,0.0357143
110,16,0.75,0
110,16,0.857143,0
110,16,0.75,0
110,16,0.625,0
110,16,0.868421,0
110,16,0.571429,0
110,16,0.73913,0
110,16,0.736842,0.0666667
110,16,0.805556,0
110,16,0.848485,0.0666667
110,16,0.823529,0.0666667
110,16,0.793103,0
110,16,0.833333,0.0625
110,16,0.84,0
110,16,0.851852,0.0416667
110,16,0.846154,0.0294118
110,16,0.818182,0
110,16,0.761905,0.0588235
110,16,0.863636,0
110,16,0.782609,0
110,16,0.84375,0.0689655
110,16,NA,NA
110,16,0.913043,0
110,16,0.75,0.0625
110,16,0.833333,0
110,16,0.846154,0
110,16,0.852941,0.194444
110,16,0.882353,0
110,16,0.625,0
110,16,0.857143,0.117647
110,16,0.9,0
110,16,0.785714,0
110,16,0.772727,0
110,16,0.851852,0
110,16,0.666667,0
110,16,0.714286,0
110,16,0.833333,0
110,16,0.833333,0
110,16,0.777778,0.0344828
110,16,0.785714,0
110,16,0.870968,0.0357143
110,16,0.733333,0.0434783
110,16,0.8,0
110,16,0.947368,0
110,16,0.9,0
110,16,0.818182,0.0689655
110,16,0.810811,0.0909091
110,16,0.833333,0
110,17,0.85,0.0285714
110,17,0.925926,0
110,17,0.782609,0
110,17,0.866667,0
110,17,0.818182,0
110,17,0.75,0
110,17,0.837838,0.0606061
110,17,0.833333,0
110,17,0.678571,0.0952381
110,17,0.8,0
110,17,0.846154,0.0833333
110,17,0.869565,0
110,17,0.875,0
110,17,0.875,0
110,17,0.791667,0
110,17,0.85,0
110,17,0.681818,0
110,17,0.826087,0
110,17,0.861111,0
110,17,0.857143,0.04
110,17,0.809524,0
110,17,0.875,0
110,17,0.878788,0.0333333
110,17,0.782609,0
110,17,NA,NA
110,17,0.826087,0.05
110,17,0.857143,0
110,17,0.857143,0.0322581
110,17,0.666667,0
110,17,0.804878,0
110,17,0.862069,0
110,17,0.764706,0
110,17,0.866667,0.037037
110,17,0.764706,0.0714286
110,17,0.827586,0.04
110,17,0.870968,0
110,17,0.823529,0
110,17,0.736842,0
110,17,0.733333,0
110,17,0.72973,0.0357143
110,17,0.733333,0.0434783
110,17,0.705882,0
110,17,0.806452,0.0384615
110,17,0.758621,0
110,17,0.852941,0.0333333
110,17,0.8,0.2
110,17,0.8,0
110,17,0.828571,0
110,17,0.791667,0
110,17,0.916667,0
110,17,1,0
110,17,0.8125,0
110,17,0.945946,0
110,17,0.866667,0
110,17,0.896552,0
110,17,0.782609,0
110,17,0.807692,0
110,17,0.965517,0
110,17,0.8,0
110,17,0.735294,0.0384615
110,17,0.916667,0
110,17,NA,NA
110,17,0.857143,0
110,17,0.83871,0
110,17,0.870968,0
110,17,0.863636,0.05
110,17,0.769231,0.0322581
110,17,0.821429,0
110,17,0.807692,0.0869565
110,17,0.791667,0
110,17,0.9,0
110,17,0.846154,0
110,17,0.769231,0
110,17,0.666667,0
110,17,0.846154,0
110,17,0.827586,0.111111
110,17,0.806452,0
110,17,0.857143,0
110,17,0.818182,0.0357143
110,17,0.823529,0
110,17,0.75,0
110,17,0.828571,0
110,17,0.8,0
110,17,0.85,0
110,17,0.75,0
110,17,0.870968,0.0357143
110,17,0.916667,0.0434783
110,17,0.807692,0
110,17,0.785714,0.153846
110,17,0.571429,0
110,17,1,0
110,17,0.884615,0
110,17,0.666667,0
110,17,NA,NA
110,17,0.8,0
110,17,0.896552,0
110,17,0.8,0
110,17,0.724138,0
110,17,0.75,0.294118
110,17,0.875,0
110,17,0.827586,0
110,17,0.72,0
110,17,0.774194,0
110,17,0.758621,0.0434783
110,17,0.909091,0
110,17,0.75,0
110,17,0.818182,0.0357143
110,17,0.875,0
110,17,0.774194,0.04
110,17,0.8,0
110,18,0.7,0
110,18,0.952381,0
110,18,0.84375,0.0689655
110,18,0.833333,0
110,18,0.868421,0
110,18,0.827586,0
110,18,0.916667,0
110,18,0.78125,0.0384615
110,18,0.852941,0.0333333
110,18,0.892857,0
110,18,0.888889,0
110,18,0.583333,0
110,18,0.903226,0
110,18,0.833333,0
110,18,0.833333,0
110,18,0.866667,0
110,18,0.83871,0.037037
110,18,0.869565,0.130435
110,18,0.814815,0
110,18,0.862069,0
110,18,0.8,0
110,18,0.777778,0
110,18,0,NA
110,18,0.878788,0
110,18,1,0
110,18,0.5,0
110,18,0.851852,0.0416667
110,18,0.944444,0.0555556
110,18,0.857143,0
110,18,0.897436,0
110,18,0.782609,0
110,18,0.782609,0
110,18,0.814815,0
110,18,0.815789,0
110,18,0.794872,0
110,18,0.818182,0.0357143
110,18,0.805556,0.0645161
110,18,0.75,0.04
110,18,0.904762,0.05
110,18,0.787879,0.037037
110,18,0.916667,0
110,18,0.882353,0
110,18,0.904762,0
110,18,0.909091,0
110,18,0.636364,0.176471
110,18,0.8,0
110,18,0.92,0
110,18,0.774194,0
110,18,1,0
110,18,0.787879,0
110,18,0.857143,0
110,18,0.869565,0
110,18,0.892857,0
110,18,0.84375,0
110,18,0.8,0.0344828
110,18,0.828571,0
110,18,0.92,0.0416667
110,18,0.868421,0
110,18,0.833333,0
110,18,0.8,0
110,18,0.853659,0
110,18,0.871795,0
110,18,0.894737,0
110,18,0.736842,0
110,18,0.73913,0.0555556
110,18,0.761905,0
110,18,0.863636,0
110,18,0.692308,0.0526316
110,18,0.815789,0
110,18,0.83871,0
110,18,0.815789,0
110,18,0.846154,0
110,18,0.764706,0.037037
110,18,0.896552,0
110,18,0.875,0
110,18,0.785714,0
110,18,0.8,0
110,18,0.823529,0
110,18,0.828571,0
110,18,0.75,0.0625
110,18,0.828571,0.0333333
110,18,0.827586,0
110,18,0.8,0.0344828
110,18,0.852941,0
110,18,0.909091,0
110,18,0.818182,0
110,18,0.851852,0
110,18,0.777778,0
110,18,0.740741,0.047619
110,18,0.875,0
110,18,0.891892,0
110,18,0.785714,0.0434783
110,18,0.73913,0.0555556
110,18,0.833333,0
110,18,0.833333,0
110,18,0.727273,0.111111
110,18,0.807692,0.0869565
110,18,0.8,0
110,18,0.9,0
110,18,0.84375,0
110,18,0.848485,0
110,18,0.857143,0
110,18,0.84375,0
110,18,1,0
110,18,0.84375,0
110,18,0.909091,0
110,18,0.826087,0
110,18,0.857143,0.0526316
110,18,0.875,0
110,18,0.806452,0
110,19,0.875,0.0666667
110,19,0.823529,0.0666667
110,19,0.848485,0
110,19,0.871795,0.0285714
110,19,0.794118,0
110,19,0.6875,0.0833333
110,19,0.8,0.0666667
110,19,0.794118,0
110,19,0.766667,0.0416667
110,19,0.815789,0
110,19,0.8,0.04
110,19,0.837838,0.03125
110,19,0.814815,0
110,19,0.814815,0
110,19,0.857143,0
110,19,0.761905,0
110,19,0.727273,0.111111
110,19,0.814815,0.0434783
110,19,0.815789,0
110,19,0.933333,0
110,19,0.791667,0
110,19,0.736842,0
110,19,0.758621,0.0434783
110,19,0.878788,0
110,19,0.722222,0.037037
110,19,0.8,0
110,19,0.885714,0
110,19,0.863636,0.05
110,19,0.782609,0
110,19,0.8,0.047619
110,19,0.833333,0.0625
110,19,0.769231,0
110,19,0.866667,0
110,19,0.733333,0
110,19,0.888889,0
110,19,0.857143,0.0625
110,19,0.740741,0
110,19,0.888889,0
110,19,0.8,0.111111
110,19,0.666667,0
110,19,0.818182,0
110,19,0.6,0
110,19,0.777778,0
110,19,0.805556,0
110,19,0.888889,0
110,19,0.727273,0
110,19,0.833333,0
110,19,0.833333,0
110,19,0.857143,0
110,19,0.769231,0
110,19,0.84375,0
110,19,0.818182,0.1
110,19,0.894737,0.841121
110,19,0.821429,0
110,19,0.852941,0
110,19,0.866667,0
110,19,0.857143,0.0322581
110,19,0.821429,0
110,19,0.8,0.0909091
110,19,0.76,0
110,19,0.78125,0.0384615
110,19,0.783784,0
110,19,0.807692,0
110,19,0.870968,0
110,19,0.821429,0.206897
110,19,0.904762,0
110,19,0.857143,0
110,19,0.848485,0
110,19,0.842105,0.0588235
110,19,0.916667,0.0434783
110,19,0.846154,0.0434783
110,19,0.666667,0
110,19,0.857143,0
110,19,0.807692,0
110,19,0.625,0
110,19,0.814815,0
110,19,0.842105,0
110,19,0.906977,0
110,19,0.846154,0
110,19,0.84,0.0454545
110,19,0.75,0
110,19,0.884615,0
110,19,0.878788,0
110,19,0.827586,0.0769231
110,19,0.736842,0.125
110,19,0.777778,0
110,19,0.8,0
110,19,0.88,0
110,19,NA,NA
110,19,0.733333,0
110,19,0.866667,0
110,19,0.78125,0.0384615
110,19,0.826087,0
110,19,0.769231,0.0322581
110,19,0.866667,0.0714286
110,19,0.777778,0
110,19,0.666667,0
110,19,0.806452,0
110,19,0.789474,0
110,19,0.820513,0
110,19,0.72,0
110,19,0.761905,0
110,19,0.647059,0
110,19,0.85,0
110,19,0.882353,0
110,19,0.875,0
110,19,0.742857,0.037037
110,19,0.875,0
110,19,0.777778,0
110,19,0.8,0
110,20,0.888889,0
110,20,0.823529,0.0666667
110,20,0.833333,0
110,20,0.789474,0
110,20,0.76,0
110,20,0.870968,0
110,20,0.777778,0
110,20,0.85,0
110,20,0.826087,0
110,20,0.714286,0
110,20,0.866667,0.133333
110,20,0.885714,0
110,20,0.823529,0
110,20,0.888889,0
110,20,0.727273,0
110,20,0.83871,0
110,20,0.826087,0
110,20,0.863636,0.05
110,20,0.787879,0
110,20,0.8125,0.0714286
110,20,0.871795,0
110,20,0.916667,0
110,20,0.666667,0
110,20,0.882353,0.0625
110,20,0.793103,0.0416667
110,20,0.5,0
110,20,0.869565,0
110,20,0.692308,0
110,20,0.878788,0
110,20,0.733333,0
110,20,0.758621,0.0833333
110,20,0.714286,0
110,20,0.818182,0.0357143
110,20,NA,NA
110,20,0.7,0.0666667
110,20,0.857143,0
110,20,0.571429,0
110,20,0.733333,0
110,20,0.846154,0.0434783
110,20,0.774194,0
110,20,0.85,0
110,20,0.88,0
110,20,0.904762,0
110,20,0.72,0.1
110,20,NA,NA
110,20,0.885714,0
110,20,0.777778,0
110,20,0.681818,0.0625
110,20,0.733333,0
110,20,0.888889,0
110,20,0.833333,0
110,20,0.764706,0.0714286
110,20,0.774194,0
110,20,0.857143,0.0322581
110,20,0.794118,0
110,20,0.857143,0
110,20,0.870968,0
110,20,0.882353,0
110,20,0.863636,0
110,20,1,0
110,20,0.783784,0.0333333
110,20,0.818182,0
110,20,0.805556,0.0645161
110,20,0.75,0
110,20,0.828571,0.0333333
110,20,0.809524,0
110,20,0.78125,0.0384615
110,20,0.444444,0
110,20,0.888889,0
110,20,0.8,0
110,20,0.875,0
110,20,0.8125,0.037037
110,20,0.928571,0
110,20,0.83871,0.0714286
110,20,0.885714,0.03125
110,20,0.864865,0
110,20,0.923077,0.027027
110,20,0.837838,0
110,20,0.666667,0
